origin,destination,count
LARAGNE,TARASCON SUR RHONE,20265
LARCHE,PERIGUEUX,16
LARDENNE,MONTPELLIER SAINT-ROCH,14783
LAROCHE MIGENNES,AISEREY,340741
LAROCHE MIGENNES,AUTUN,340741
LAROCHE MIGENNES,AUXERRE ST GERVAIS,340741
LAROCHE MIGENNES,AUXONNE,340741
LAROCHE MIGENNES,AVALLON,340741
LAROCHE MIGENNES,BAUME LES DAMES,340741
LAROCHE MIGENNES,BEAUNE,340741
LAROCHE MIGENNES,BESANCON VIOTTE,340741
LAROCHE MIGENNES,BLAISY BAS,340741
LAROCHE MIGENNES,BRAZEY EN PLAINE,340741
LAROCHE MIGENNES,CERCY LA TOUR,340741
LAROCHE MIGENNES,CHAGNY,340741
LAROCHE MIGENNES,CHALON SUR SAONE,340741
LAROCHE MIGENNES,CHATEL CENSOIR,340741
LAROCHE MIGENNES,CHEMILLY APPOIGNY,340741
LAROCHE MIGENNES,CLAMECY,340741
LAROCHE MIGENNES,CORBIGNY,340741
LAROCHE MIGENNES,COULANGES SUR YONNE,340741
LAROCHE MIGENNES,CRAVANT BAZARNES,340741
LAROCHE MIGENNES,DANNEMARIE VELESMES,340741
LAROCHE MIGENNES,DECIZE,340741
LAROCHE MIGENNES,DIJON PORTE NEUVE,340741
LAROCHE MIGENNES,DIJON VILLE,340741
LAROCHE MIGENNES,DOLE VILLE,340741
LAROCHE MIGENNES,DOMBLANS VOITEUR,340741
LAROCHE MIGENNES,ETANG,340741
LAROCHE MIGENNES,FLEZ CUZY TANNAY,340741
LAROCHE MIGENNES,FRASNE,340741
LAROCHE MIGENNES,GENLIS,340741
LAROCHE MIGENNES,GEVREY CHAMBERTIN,340741
LAROCHE MIGENNES,IS SUR TILLE,340741
LAROCHE MIGENNES,LA CHARITE SUR LOIRE,340741
LAROCHE MIGENNES,LE CREUSOT,340741
LAROCHE MIGENNES,LE VALDAHON,340741
LAROCHE MIGENNES,LES LAUMES ALESIA,340741
LAROCHE MIGENNES,LONS LE SAUNIER,340741
LAROCHE MIGENNES,LOUHANS,340741
LAROCHE MIGENNES,LUZY,340741
LAROCHE MIGENNES,MACON LOCHE TGV,340741
LAROCHE MIGENNES,MACON VILLE,340741
LAROCHE MIGENNES,MONETEAU GURGY,340741
LAROCHE MIGENNES,MONTBARD,340741
LAROCHE MIGENNES,MONTCEAU LES MINES,340741
LAROCHE MIGENNES,MONTCHANIN,340741
LAROCHE MIGENNES,MORTEAU,340741
LAROCHE MIGENNES,MOUCHARD,340741
LAROCHE MIGENNES,NEVERS,340741
LAROCHE MIGENNES,NUITS SOUS RAVIERES,340741
LAROCHE MIGENNES,NUITS ST GEORGES,340741
LAROCHE MIGENNES,PARAY LE MONIAL,340741
LAROCHE MIGENNES,PONTARLIER,340741
LAROCHE MIGENNES,SAINT CLAUDE,340741
LAROCHE MIGENNES,SAINT FLORENTIN VERGIGNY,340741
LAROCHE MIGENNES,SAINT JEAN DE LOSNE,340741
LAROCHE MIGENNES,SAINT VIT,340741
LAROCHE MIGENNES,SERMIZELLES VEZELAY,340741
LAROCHE MIGENNES,SEURRE,340741
LAROCHE MIGENNES,TONNERRE,340741
LAROCHE MIGENNES,TOURNUS,340741
LAROQUEBROU,CLERMONT FERRAND,3546
LATHUS,ANGOULEME,537
LATHUS,BELLAC,537
LATHUS,BORDEAUX ST JEAN,537
LATHUS,LE DORAT,537
LATHUS,LIMOGES BENEDICTINS,537
LATHUS,LUSSAC LES CHATEAUX,537
LATOUR DE CAROL ENVEITG,ANDORRE - L'HOSPITALET,47425
LATOUR DE CAROL ENVEITG,AX LES THERMES,47425
LATOUR DE CAROL ENVEITG,BOURG MADAME,47425
LATOUR DE CAROL ENVEITG,CASTELNAU D'ESTRETEFONDS,47425
LATOUR DE CAROL ENVEITG,CASTRES,47425
LATOUR DE CAROL ENVEITG,CAUSSADE TARN ET GARONNE,47425
LATOUR DE CAROL ENVEITG,DIEUPENTALE,47425
LATOUR DE CAROL ENVEITG,FOIX,47425
LATOUR DE CAROL ENVEITG,FONT ROMEU ODEILLO VIA,47425
LATOUR DE CAROL ENVEITG,GAILLAC,47425
LATOUR DE CAROL ENVEITG,LANNEMEZAN,47425
LATOUR DE CAROL ENVEITG,LAVAUR,47425
LATOUR DE CAROL ENVEITG,LES CABANNES,47425
LATOUR DE CAROL ENVEITG,LISLE SUR TARN,47425
LATOUR DE CAROL ENVEITG,LOURDES,47425
LATOUR DE CAROL ENVEITG,LUZENAC GARANOU,47425
LATOUR DE CAROL ENVEITG,MAZAMET,47425
LATOUR DE CAROL ENVEITG,MERENS LES VALS,47425
LATOUR DE CAROL ENVEITG,NIMES (CENTRE),47425
LATOUR DE CAROL ENVEITG,PORTE PUYMORENS,47425
LATOUR DE CAROL ENVEITG,SAINT SULPICE TARN,47425
LATOUR DE CAROL ENVEITG,TARASCON SUR ARIEGE,47425
LATOUR DE CAROL ENVEITG,TOURNAY,47425
LATOUR DE CAROL ENVEITG,VALENCE D'AGEN,47425
LATOUR DE CAROL ENVEITG,VILLEFRANCHE DE ROUERGUE,47425
LATOUR DE CAROL ENVEITG,VILLEFRANCHE VERNET LES BAINS,47425
LAVAL,ANCENIS,1340455
LAVAL,ANGERS MAITRE ECOLE,1340455
LAVAL,ANGERS ST LAUD,1340455
LAVAL,BELLEVILLE-SUR-VIE,1340455
LAVAL,BOUAYE,1340455
LAVAL,BOUSSAY LA BRUFFIERE,1340455
LAVAL,CHALLANS,1340455
LAVAL,CHALONNES,1340455
LAVAL,CHATEAUBRIANT,1340455
LAVAL,CHEMILLE,1340455
LAVAL,CHOLET,1340455
LAVAL,CLISSON,1340455
LAVAL,COUERON,1340455
LAVAL,ETRICHE CHATEAUNEUF,1340455
LAVAL,EVRON,1340455
LAVAL,FONTENAY LE COMTE (PEMU),1340455
LAVAL,GORGES,1340455
LAVAL,INGRANDES SUR LOIRE,1340455
LAVAL,L' HERBERGEMENT LES BROUZI,1340455
LAVAL,LA BASSE INDRE ST HERBLAIN,1340455
LAVAL,LA BAULE ESCOUBLAC,1340455
LAVAL,LA BAULE LES PINS,1340455
LAVAL,LA BERNERIE EN RETZ,1340455
LAVAL,LA CHAPELLE CENTRE,1340455
LAVAL,LA CHAPELLE-AULNAY.,1340455
LAVAL,LA MENITRE,1340455
LAVAL,LA MOTHE ACHARD,1340455
LAVAL,LA ROCHE SUR YON,1340455
LAVAL,LE CROISIC,1340455
LAVAL,LE PALLET,1340455
LAVAL,LE POULIGUEN,1340455
LAVAL,LE VIEUX BRIOLLAY,1340455
LAVAL,LES MOUTIERS EN RETZ,1340455
LAVAL,LES SABLES D'OLONNE,1340455
LAVAL,LOUVERNE,1340455
LAVAL,LUCON,1340455
LAVAL,MACHECOUL,1340455
LAVAL,MONTAIGU VENDEE,1340455
LAVAL,MORANNES,1340455
LAVAL,NANTES,1340455
LAVAL,NORT-SUR-ERDRE,1340455
LAVAL,PONTCHATEAU,1340455
LAVAL,PORNIC,1340455
LAVAL,PORNICHET,1340455
LAVAL,PORT BRILLET,1340455
LAVAL,REZE PONT ROUSSEAU,1340455
LAVAL,SAINT ETIENNE DE MONTLUC,1340455
LAVAL,SAINT GILLES CROIX DE VIE,1340455
LAVAL,SAINT HILAIRE DE RIEZ GARE SN,1340455
LAVAL,SAINT NAZAIRE,1340455
LAVAL,SAINT PIERRE LA COUR,1340455
LAVAL,SAINTE PAZANNE,1340455
LAVAL,SAUMUR,1340455
LAVAL,SAVENAY,1340455
LAVAL,TIERCE,1340455
LAVAL,VARADES SAINT FLORENT LE VIEIL,1340455
LAVAL,VERTOU,1340455
LAVAUFRANCHE,AUBUSSON,421
LAVAUR,BEZIERS,121098
LAVAUR,MAZAMET,121098
LAVAUR,MONTPELLIER SAINT-ROCH,121098
LAVAUR,NIMES (CENTRE),121098
LAVAUR,SAINT CESAIRE,121098
LAVAUR,TARBES,121098
LAVAUR,VIC BIGORRE,121098
LAVILLEDIEU,CASTELNAU D'ESTRETEFONDS,9992
LAVILLEDIEU,CAUSSADE TARN ET GARONNE,9992
LAVILLEDIEU,LAMAGISTERE,9992
LAVILLEDIEU,LATOUR DE CAROL ENVEITG,9992
LAVILLEDIEU,LOURDES,9992
LAVILLEDIEU,MAZAMET,9992
LAVILLEDIEU,VALENCE D'AGEN,9992
LE BREUIL SUR COUZE,ANNECY,20625
LE BREUIL SUR COUZE,ARVANT,20625
LE BREUIL SUR COUZE,BRASSAC LES MINES STE FLORINE,20625
LE BREUIL SUR COUZE,BRIOUDE,20625
LE BREUIL SUR COUZE,CLERMONT LA PARDIEU,20625
LE BREUIL SUR COUZE,LE PUY EN VELAY,20625
LE BUGUE,BELVES,10156
LE BUGUE,DAX,10156
LE BUGUE,GUERET,10156
LE BUGUE,LE BUISSON,10156
LE BUGUE,PAU,10156
LE BUGUE,SAINT CYPRIEN  DORDOGNE,10156
LE BUGUE,SARLAT,10156
LE BUGUE,SIORAC EN PERIGORD,10156
LE BUISSON,BAYONNE,43165
LE BUISSON,BELVES,43165
LE BUISSON,BIARRITZ,43165
LE BUISSON,DAX,43165
LE BUISSON,EYGURANDE MERLINES,43165
LE BUISSON,GUERET,43165
LE BUISSON,HENDAYE,43165
LE BUISSON,MONT DE MARSAN,43165
LE BUISSON,PAU,43165
LE BUISSON,PUYOO,43165
LE BUISSON,SAINT CYPRIEN  DORDOGNE,43165
LE BUISSON,SAINT JEAN DE LUZ CIBOURE,43165
LE BUISSON,SAINT VINCENT DE TYROSSE,43165
LE BUISSON,SARLAT,43165
LE BUISSON,SIORAC EN PERIGORD,43165
LE CATEAU,AULNOYE AYMERIES,21113
LE CATEAU,AVESNES,21113
LE CATEAU,BETHUNE,21113
LE CATEAU,BOUCHAIN,21113
LE CATEAU,CAMBRAI,21113
LE CATEAU,DOUAI,21113
LE CATEAU,HAUTMONT,21113
LE CATEAU,HENIN BEAUMONT,21113
LE CATEAU,ISBERGUES,21113
LE CATEAU,LANDRECIES,21113
LE CATEAU,LE QUESNOY,21113
LE CATEAU,LIBERCOURT,21113
LE CATEAU,MONTIGNY EN OSTREVENT,21113
LE CATEAU,SAINS DU NORD,21113
LE CATEAU,SAINT AMAND LES EAUX,21113
LE CATEAU,VALENCIENNES,21113
LE CENDRE ORCET,ARVANT,118959
LE CENDRE ORCET,BRASSAC LES MINES STE FLORINE,118959
LE CENDRE ORCET,BRIOUDE,118959
LE CENDRE ORCET,CLERMONT LA PARDIEU,118959
LE CENDRE ORCET,GRENOBLE,118959
LE CENDRE ORCET,ISSOIRE,118959
LE CENDRE ORCET,LANGEAC,118959
LE CENDRE ORCET,LE BREUIL SUR COUZE,118959
LE CENDRE ORCET,PARENT COUDES CHAMPEIX,118959
LE CENDRE ORCET,VIC LE COMTE,118959
LE CHAMBON FEUGEROLLES,AMBERIEU EN BUGEY,28741
LE CHAMBON FEUGEROLLES,AUREC,28741
LE CHAMBON FEUGEROLLES,BALBIGNY,28741
LE CHAMBON FEUGEROLLES,BAS MONISTROL,28741
LE CHAMBON FEUGEROLLES,BOURG EN BRESSE,28741
LE CHAMBON FEUGEROLLES,CLERMONT FERRAND,28741
LE CHAMBON FEUGEROLLES,FEURS,28741
LE CHAMBON FEUGEROLLES,FIRMINY,28741
LE CHAMBON FEUGEROLLES,GRENOBLE,28741
LE CHAMBON FEUGEROLLES,LE PUY EN VELAY,28741
LE CHAMBON FEUGEROLLES,MOUTIERS SALINS BRIDES L BAINS,28741
LE CHAMBON FEUGEROLLES,REIGNIER,28741
LE CHAMBON FEUGEROLLES,RETOURNAC,28741
LE CHAMBON FEUGEROLLES,ROANNE,28741
LE CHAMBON FEUGEROLLES,SAINT ETIENNE CARNOT,28741
LE CHAMBON FEUGEROLLES,THONON LES BAINS,28741
LE CHAMBON FEUGEROLLES,VALENCE VILLE,28741
LE CHAMBON FEUGEROLLES,VOREY,28741
LE COTEAU,AIX LES BAINS - LE REVARD,77133
LE COTEAU,ALBERTVILLE,77133
LE COTEAU,ANNECY,77133
LE COTEAU,ANNEMASSE,77133
LE COTEAU,BALBIGNY,77133
LE COTEAU,BELLEGARDE-SUR-VALSERINE GARE,77133
LE COTEAU,BOURG EN BRESSE,77133
LE COTEAU,CHAMBERY CHALLES LES EAUX,77133
LE COTEAU,CLERMONT FERRAND,77133
LE COTEAU,FEURS,77133
LE COTEAU,GRENOBLE,77133
LE COTEAU,LE PUY EN VELAY,77133
LE COTEAU,LIVRON,77133
LE COTEAU,MONTMELIAN,77133
LE COTEAU,MONTROND LES BAINS,77133
LE COTEAU,MOUTIERS SALINS BRIDES L BAINS,77133
LE COTEAU,PONT DE BEAUVOISIN,77133
LE COTEAU,RIVES,77133
LE COTEAU,ROMANS BOURG DE PEAGE,77133
LE COTEAU,SAINT GERMAIN DES FOSSES,77133
LE COTEAU,TAIN,77133
LE COTEAU,VALENCE VILLE,77133
LE COTEAU,VICHY,77133
LE COTEAU,VOIRON,77133
LE CREUSOT,AISEREY,120327
LE CREUSOT,AUTUN,120327
LE CREUSOT,AUXONNE,120327
LE CREUSOT,BEAUNE,120327
LE CREUSOT,BESANCON VIOTTE,120327
LE CREUSOT,CERCY LA TOUR,120327
LE CREUSOT,CHAGNY,120327
LE CREUSOT,CHALON SUR SAONE,120327
LE CREUSOT,COSNE SUR LOIRE,120327
LE CREUSOT,DECIZE,120327
LE CREUSOT,DIGOIN,120327
LE CREUSOT,DIJON VILLE,120327
LE CREUSOT,DOLE VILLE,120327
LE CREUSOT,ETANG,120327
LE CREUSOT,FRASNE,120327
LE CREUSOT,GENELARD,120327
LE CREUSOT,GENLIS,120327
LE CREUSOT,GEVREY CHAMBERTIN,120327
LE CREUSOT,GILLY SUR LOIRE,120327
LE CREUSOT,IMPHY,120327
LE CREUSOT,IS SUR TILLE,120327
LE CREUSOT,LA CHARITE SUR LOIRE,120327
LE CREUSOT,LA CLAYETTE BAUDEMONT,120327
LE CREUSOT,LE CREUSOT - MONTCEAU TGV,120327
LE CREUSOT,LE VALDAHON,120327
LE CREUSOT,LES LAUMES ALESIA,120327
LE CREUSOT,LONS LE SAUNIER,120327
LE CREUSOT,LOUHANS,120327
LE CREUSOT,LUZY,120327
LE CREUSOT,MACON VILLE,120327
LE CREUSOT,MARMAGNE GARE,120327
LE CREUSOT,MONTBARD,120327
LE CREUSOT,MONTCEAU LES MINES,120327
LE CREUSOT,MONTCHANIN,120327
LE CREUSOT,MOREZ,120327
LE CREUSOT,MORTEAU,120327
LE CREUSOT,MOUCHARD,120327
LE CREUSOT,NEVERS,120327
LE CREUSOT,NUITS ST GEORGES,120327
LE CREUSOT,PARAY LE MONIAL,120327
LE CREUSOT,PONTARLIER,120327
LE CREUSOT,POUILLY SUR LOIRE,120327
LE CREUSOT,SAINT AGNAN,120327
LE CREUSOT,SAINT VIT,120327
LE CREUSOT,SANTENAY LES BAINS,120327
LE CREUSOT,TONNERRE,120327
LE CREUSOT,TOURNUS,120327
LE CREUSOT,TRACY SANCERRE,120327
LE CREUSOT,VOUGEOT GILLY LES CITEAUX,120327
LE CROISIC,ANGERS ST LAUD,103756
LE CROISIC,BELLEVILLE-SUR-VIE,103756
LE CROISIC,CHALONNES,103756
LE CROISIC,CHAMPTOCE SUR LOIRE,103756
LE CROISIC,CHATEAUBRIANT TT,103756
LE CROISIC,CHEMILLE,103756
LE CROISIC,CHOLET,103756
LE CROISIC,COUERON,103756
LE CROISIC,HALUCHERE-BATIGNOLLES.,103756
LE CROISIC,INGRANDES SUR LOIRE,103756
LE CROISIC,L' HERBERGEMENT LES BROUZI,103756
LE CROISIC,LA BOHALLE,103756
LE CROISIC,LA CHAPELLE-AULNAY.,103756
LE CROISIC,LA MENITRE,103756
LE CROISIC,LA MOTHE ACHARD,103756
LE CROISIC,LA POSSONNIERE,103756
LE CROISIC,LA ROCHE SUR YON,103756
LE CROISIC,LES ROSIERS SUR LOIRE,103756
LE CROISIC,LES SABLES D'OLONNE,103756
LE CROISIC,LUCON,103756
LE CROISIC,PONTCHATEAU,103756
LE CROISIC,SAINT ETIENNE DE MONTLUC,103756
LE CROISIC,SAINT GILLES CROIX DE VIE,103756
LE CROISIC,SAINT HILAIRE DE RIEZ GARE SN,103756
LE CROISIC,SAUMUR,103756
LE CROISIC,SAVENAY,103756
LE CROISIC,SAVENNIERES BEHUARD,103756
LE CROISIC,SUCE-SUR-ERDRE,103756
LE CROISIC,TIERCE,103756
LE CROISIC,VARADES SAINT FLORENT LE VIEIL,103756
LE DORAT,BAYONNE,17164
LE DORAT,BRIVE LA GAILLARDE,17164
LE DORAT,FELLETIN - GARE,17164
LE DORAT,GUERET,17164
LE DORAT,HENDAYE,17164
LE DORAT,MEYMAC,17164
LE DORAT,MORCENX,17164
LE DORAT,OLORON STE MARIE,17164
LE DORAT,PERIGUEUX,17164
LE DORAT,SAINT YRIEIX LA PERCHE,17164
LE DORAT,THIVIERS,17164
LE DORAT,TULLE,17164
LE DORAT,USSEL,17164
LE DORAT,UZERCHE,17164
LE GRAND JARDIN,COUTANCES,27263
LE GRAND JARDIN,LISON,27263
LE GRAND JARDIN,PONT L'EVEQUE,27263
LE GRAND JARDIN,TROUVILLE - DEAUVILLE,27263
LE GRAND LEMPS,GONCELIN,91910
LE GRAND LEMPS,GRENOBLE UNIVERSITES GIERES,91910
LE GRAND LEMPS,JARRIE VIZILLE,91910
LE GRAND LEMPS,L' ISLE D'ABEAU,91910
LE GRAND LEMPS,MOIRANS,91910
LE GRAND LEMPS,PONTCHARRA SUR BREDA ALLEVARD,91910
LE GRAND LEMPS,RIVES,91910
LE GRAND LEMPS,ROMANS BOURG DE PEAGE,91910
LE GRAND LEMPS,SAINT EGREVE ST ROBERT,91910
LE GRAND LEMPS,SAINT HILAIRE ST NAZAIRE,91910
LE GRAND LEMPS,SAINT MARCELLIN ISERE,91910
LE GRAND LEMPS,VALENCE TGV RHONE-ALPES SUD,91910
LE GRAND LEMPS,VALENCE VILLE,91910
LE GRAND LEMPS,VOIRON,91910
LE HAVRE,ALENCON,1651915
LE HAVRE,ARGENTAN,1651915
LE HAVRE,AUFFAY,1651915
LE HAVRE,BAYEUX,1651915
LE HAVRE,BERNAY,1651915
LE HAVRE,BOLBEC NOINTOT,1651915
LE HAVRE,BOURGTHEROULDE THUIT HEBERT,1651915
LE HAVRE,BREAUTE BEUZEVILLE,1651915
LE HAVRE,BRIONNE,1651915
LE HAVRE,CAEN,1651915
LE HAVRE,CARENTAN,1651915
LE HAVRE,CHERBOURG,1651915
LE HAVRE,COUTANCES,1651915
LE HAVRE,DIEPPE,1651915
LE HAVRE,ETAINHUS ST ROMAIN,1651915
LE HAVRE,FECAMP,1651915
LE HAVRE,FLERS,1651915
LE HAVRE,FOUCART ALVIMARE,1651915
LE HAVRE,GAILLON AUBEVOYE,1651915
LE HAVRE,GODERVILLE,1651915
LE HAVRE,GRANVILLE,1651915
LE HAVRE,HARFLEUR,1651915
LE HAVRE,HARFLEUR HALTE,1651915
LE HAVRE,JACQUES MONOD LA DEMI LIEUE,1651915
LE HAVRE,LE HAVRE GRAVILLE,1651915
LE HAVRE,LISIEUX,1651915
LE HAVRE,LISON,1651915
LE HAVRE,LONGUEVILLE SUR SCIE,1651915
LE HAVRE,MESNIERES EN BRAY CENTRE,1651915
LE HAVRE,MEZIDON-CANON,1651915
LE HAVRE,MONTIVILLIERS,1651915
LE HAVRE,NEUFCHATEL EN BRAY,1651915
LE HAVRE,PONT DE L'ARCHE,1651915
LE HAVRE,SAINT AUBIN SUR SCIE,1651915
LE HAVRE,SAINT LO,1651915
LE HAVRE,SAINT PIERRE DU VAUVRAY,1651915
LE HAVRE,SAINT VICTOR,1651915
LE HAVRE,SEES,1651915
LE HAVRE,SERQUIGNY,1651915
LE HAVRE,TROUVILLE - DEAUVILLE,1651915
LE HAVRE,VAL DE REUIL,1651915
LE HAVRE,VALOGNES,1651915
LE HAVRE,VERNON - GIVERNY,1651915
LE HAVRE,VIRVILLE MANNEVILLE,1651915
LE HAVRE,YVETOT,1651915
LE HAVRE GRAVILLE,FECAMP,1484
LE HAVRE GRAVILLE,HARFLEUR HALTE,1484
LE HAVRE GRAVILLE,JACQUES MONOD LA DEMI LIEUE,1484
LE HAVRE GRAVILLE,MEZIDON-CANON,1484
LE HAVRE GRAVILLE,MONTIVILLIERS,1484
LE HAVRE GRAVILLE,YVETOT,1484
LE LIORAN,ARVANT,22312
LE LIORAN,BRASSAC LES MINES STE FLORINE,22312
LE LIORAN,BRIOUDE,22312
LE LIORAN,CLERMONT FERRAND,22312
LE LIORAN,CLERMONT LA PARDIEU,22312
LE LIORAN,ISSOIRE,22312
LE LIORAN,MASSIAC BLESLE,22312
LE LIORAN,MURAT,22312
LE LIORAN,NEUSSARGUES,22312
LE LIORAN,SAINT FLOUR CHAUDES AIGUES,22312
LE LIORAN,VICHY,22312
LE MANS,ABBARETZ.,4916622
LE MANS,ANCENIS,4916622
LE MANS,ANGERS MAITRE ECOLE,4916622
LE MANS,ANGERS ST LAUD,4916622
LE MANS,ARNAGE,4916622
LE MANS,AUBIGNE RACAN,4916622
LE MANS,BARBATRE RD PT DE GOIS,4916622
LE MANS,BELLEVILLE-SUR-VIE,4916622
LE MANS,BOUAYE,4916622
LE MANS,BOURGNEUF EN RETZ,4916622
LE MANS,CHALLANS,4916622
LE MANS,CHALONNES,4916622
LE MANS,CHAMPAGNE,4916622
LE MANS,CHAMPTOCE SUR LOIRE,4916622
LE MANS,CHANTENAY,4916622
LE MANS,CHANTONNAY,4916622
LE MANS,CHATEAU DU LOIR,4916622
LE MANS,CHATEAUBRIANT,4916622
LE MANS,CHATEAUBRIANT TT,4916622
LE MANS,CHEMILLE,4916622
LE MANS,CHOLET,4916622
LE MANS,CLISSON,4916622
LE MANS,CONNERRE BEILLE,4916622
LE MANS,COUERON,4916622
LE MANS,CUGAND,4916622
LE MANS,ECOMMOY,4916622
LE MANS,ERDRE-ACTIVE,4916622
LE MANS,ERNEE BUREAU DE VILLE,4916622
LE MANS,ETRICHE CHATEAUNEUF,4916622
LE MANS,EVRON,4916622
LE MANS,FONTENAY LE COMTE (PEMU),4916622
LE MANS,FONTENAY LE COMTE POLE SANTE,4916622
LE MANS,FOUGERE,4916622
LE MANS,GORGES,4916622
LE MANS,HALUCHERE-BATIGNOLLES.,4916622
LE MANS,INGRANDES SUR LOIRE,4916622
LE MANS,ISSE.,4916622
LE MANS,L' HERBERGEMENT LES BROUZI,4916622
LE MANS,LA BASSE INDRE ST HERBLAIN,4916622
LE MANS,LA BAULE ESCOUBLAC,4916622
LE MANS,LA BAULE LES PINS,4916622
LE MANS,LA BERNERIE EN RETZ,4916622
LE MANS,LA BOHALLE,4916622
LE MANS,LA CHAPELLE CENTRE,4916622
LE MANS,LA CHAPELLE-AULNAY.,4916622
LE MANS,LA FERTE BERNARD,4916622
LE MANS,LA GUERINIERE RD PT EUROPE,4916622
LE MANS,LA HUTTE COULOMBIERS,4916622
LE MANS,LA MENITRE,4916622
LE MANS,LA MOTHE ACHARD,4916622
LE MANS,LA POSSONNIERE,4916622
LE MANS,LA ROCHE SUR YON,4916622
LE MANS,LA SUZE,4916622
LE MANS,LAVAL,4916622
LE MANS,LE CROISIC,4916622
LE MANS,LE PALLET,4916622
LE MANS,LE POULIGUEN,4916622
LE MANS,LE VIEUX BRIOLLAY,4916622
LE MANS,LES MOUTIERS EN RETZ,4916622
LE MANS,LES ROSIERS SUR LOIRE,4916622
LE MANS,LES SABLES D'OLONNE,4916622
LE MANS,LONGUE-JUMELLES LES 4 CHEMINS,4916622
LE MANS,LOUVERNE,4916622
LE MANS,LUCON,4916622
LE MANS,LUCON CENTRE,4916622
LE MANS,MACHECOUL,4916622
LE MANS,MAUVES SUR LOIRE,4916622
LE MANS,MONTAIGU VENDEE,4916622
LE MANS,MONTFORT LE GESNOIS,4916622
LE MANS,MONTREUIL BELLAY,4916622
LE MANS,MORANNES,4916622
LE MANS,NANTES,4916622
LE MANS,NORT-SUR-ERDRE,4916622
LE MANS,NOYEN,4916622
LE MANS,OLONNE SUR MER,4916622
LE MANS,OUDON,4916622
LE MANS,PONTCHATEAU,4916622
LE MANS,PORNIC,4916622
LE MANS,PORNICHET,4916622
LE MANS,PORT BRILLET,4916622
LE MANS,PORT ST PERE ST MARS,4916622
LE MANS,REZE PONT ROUSSEAU,4916622
LE MANS,SABLE SUR SARTHE,4916622
LE MANS,SAINT ETIENNE DE MONTLUC,4916622
LE MANS,SAINT GILLES CROIX DE VIE,4916622
LE MANS,SAINT HILAIRE DE CHALEONS,4916622
LE MANS,SAINT HILAIRE DE RIEZ GARE SN,4916622
LE MANS,SAINT JEAN MONTS ODYSSEA-CONG,4916622
LE MANS,SAINT MATHURIN,4916622
LE MANS,SAINT NAZAIRE,4916622
LE MANS,SAINT PIERRE LA COUR,4916622
LE MANS,SAINTE PAZANNE,4916622
LE MANS,SAUMUR,4916622
LE MANS,SAVENAY,4916622
LE MANS,SAVENNIERES BEHUARD,4916622
LE MANS,SEVERAC,4916622
LE MANS,SILLE LE GUILLAUME,4916622
LE MANS,SUCE-SUR-ERDRE,4916622
LE MANS,TIERCE,4916622
LE MANS,TORFOU-TIFFAUGES,4916622
LE MANS,VARADES SAINT FLORENT LE VIEIL,4916622
LE MANS,VERTOU,4916622
LE MANS,VIVOIN BEAUMONT,4916622
LE MANS,VIVY,4916622
LE MERLERAULT,ALENCON,521
LE MERLERAULT,GRANVILLE,521
LE MERLERAULT,L' AIGLE,521
LE MERLERAULT,VILLEDIEU LES POELES,521
LE MERLERAULT,VIRE,521
LE MOLAY LITTRY,ALENCON,19002
LE MOLAY LITTRY,ARGENTAN,19002
LE MOLAY LITTRY,BERNAY,19002
LE MOLAY LITTRY,CARENTAN,19002
LE MOLAY LITTRY,CHERBOURG,19002
LE MOLAY LITTRY,COUTANCES,19002
LE MOLAY LITTRY,LISIEUX,19002
LE MOLAY LITTRY,LISON,19002
LE MOLAY LITTRY,MEZIDON-CANON,19002
LE MOLAY LITTRY,SAINT LO,19002
LE MOLAY LITTRY,VALOGNES,19002
LE PALLET,ABBARETZ.,183384
LE PALLET,ANGERS ST LAUD,183384
LE PALLET,BABINIERE.,183384
LE PALLET,BELLEVILLE-SUR-VIE,183384
LE PALLET,CHANTONNAY,183384
LE PALLET,CHATEAUBRIANT TT,183384
LE PALLET,CHOLET,183384
LE PALLET,CLISSON,183384
LE PALLET,COUERON,183384
LE PALLET,CUGAND,183384
LE PALLET,ERDRE-ACTIVE,183384
LE PALLET,GORGES,183384
LE PALLET,HALUCHERE-BATIGNOLLES.,183384
LE PALLET,INGRANDES SUR LOIRE,183384
LE PALLET,L' HERBERGEMENT LES BROUZI,183384
LE PALLET,LA BAULE ESCOUBLAC,183384
LE PALLET,LA BAULE LES PINS,183384
LE PALLET,LA CHAPELLE-AULNAY.,183384
LE PALLET,LA MOTHE ACHARD,183384
LE PALLET,LA ROCHE SUR YON,183384
LE PALLET,LE CROISIC,183384
LE PALLET,LE POULIGUEN,183384
LE PALLET,LES SABLES D'OLONNE,183384
LE PALLET,LUCON,183384
LE PALLET,MONTAIGU VENDEE,183384
LE PALLET,NORT-SUR-ERDRE,183384
LE PALLET,PONTCHATEAU,183384
LE PALLET,PORNICHET,183384
LE PALLET,SAINT ETIENNE DE MONTLUC,183384
LE PALLET,SAINT GILLES CROIX DE VIE,183384
LE PALLET,SAINT HILAIRE DE RIEZ GARE SN,183384
LE PALLET,SAINT NAZAIRE,183384
LE PALLET,SAUMUR,183384
LE PALLET,SAVENAY,183384
LE PALLET,VARADES SAINT FLORENT LE VIEIL,183384
LE PEAGE DE ROUSSILLON,AIX LES BAINS - LE REVARD,799488
LE PEAGE DE ROUSSILLON,ALBERTVILLE,799488
