UIC,gares,insee,dep,lat long,geo-2
87313759,Abancourt,60001,60,49.6928987942,1.76923817093
87481614,Abbaretz,44001,44,47.5560249472,-1.49321867944
87317362,Abbeville,80001,80,50.1084616727,1.83211864396
87313882,Ablaincourt-Pressoir,80002,80,49.841541065,2.82416349698
87545269,Ablon-sur-Seine,94001,94,48.7246577496,2.42125855928
87381657,Achères,78005,78,48.9717451465,2.08834204872
87342048,Achiet-le-Grand,62005,62,50.1327489991,2.77894732819
87781278,Agde,34003,34,43.3094146088,3.48417750399
87586008,Agen,47001,47,44.2028263068,0.625731477011
87595157,Agonac,24002,24,45.2815954739,0.74537081241
87597708,Ahun,23001,23,46.0863461912,2.02439261426
87485193,Aigrefeuille-d'Aunis,17003,17,46.1168519019,-0.944445214969
87741421,Aiguebelette-le-Lac,73001,73,45.5473449577,5.8139703237
87734129,Aigueperse,63001,63,46.0143287397,3.20206258881
87775858,Aigues-Mortes,30003,30,43.550541903,4.18418845011
87586693,Aiguillon,47004,47,44.3011585607,0.357815772486
87313221,Ailly-sur-Noye,80010,80,49.7465944286,2.34656681223
87313098,Ailly-sur-Somme,80011,80,49.9131479103,2.1863179339
87775833,Aimargues,30006,30,43.6718569347,4.20389511258
87741769,Aime-la-Plagne,73006,73,45.5664653745,6.6135738609
87712620,Aiserey,21005,21,47.1727508402,5.16910302479
87713636,Aiserey,21005,21,47.1727508402,5.16910302479
87319012,Aix-en-Provence,13001,13,43.5361127497,5.39863003956
87751404,Aix-en-Provence,13001,13,43.5361127497,5.39863003956
87741132,Aix-les-Bains,73008,73,45.6968800218,5.90393943787
87592667,Aixe-sur-Vienne,87001,87,45.7981498526,1.13174094165
87313072,Albert,80016,80,50.0038987592,2.64883843852
87741645,Albertville,73011,73,45.668298395,6.40433206702
87615005,Albi,81004,81,43.9258474519,2.1474504351
87615195,Albi,81004,81,43.9258474519,2.1474504351
87613398,Albias,82002,82,44.0814534148,1.44893363611
87721266,Albigny-sur-Saône,69003,69,45.8640991035,4.83063189908
87444711,Alençon,61001,61,48.4315176317,0.0916164369507
87775288,Alès,30007,30,44.1251287581,4.08856772515
87681155,Alfortville,94002,94,48.7961361979,2.42140629177
87763029,Alixan,26004,26,44.9821911072,5.0170737917
87594234,Allassac,19005,19,45.2558388152,1.46944467001
87783647,Allenc,48003,48,44.5520357537,3.67655443548
87783654,Allenc,48003,48,44.5520357537,3.67655443548
87731885,Alleyras,43005,43,44.9065562978,3.68021493956
87182238,Altkirch,68004,68,47.621012482,7.2445549561
87491274,Ambarès-et-Lagrave,33003,33,44.9443196914,-0.500834844175
87584755,Ambarès-et-Lagrave,33003,33,44.9443196914,-0.500834844175
87592311,Ambazac,87002,87,45.9534464324,1.39947201791
87743716,Ambérieu-en-Bugey,1004,1,45.9610491067,5.37227744048
87574343,Amboise,37003,37,47.391659989,1.00024020046
87743146,Ambronay,1007,1,46.0056911019,5.35774716479
87313080,Amiens,80021,80,49.9004100875,2.28970492624
87313874,Amiens,80021,80,49.9004100875,2.28970492624
87171744,Amifontaine,2013,2,49.4986378775,3.92288133222
87394205,Amilly,28006,28,48.4423742497,1.40690986126
87191742,Amnéville,57019,57,49.2408092509,6.1011635957
87721035,Amplepuis,69006,69,45.9647318475,4.32841080146
87481192,Ancenis-Saint-Géréon,44003,44,47.3798971952,-1.18949401834
87172858,Anchamps,8011,8,49.9250112932,4.66577640738
87575332,Anché,86003,86,46.3496747515,0.270462784096
87192419,Ancy-Dornot,57021,57,49.0632271641,6.04563273358
87715102,Andelot-en-Montagne,39009,39,46.8593077564,5.92873531351
87381483,Andrésy,78015,78,48.9815833574,2.04971689671
87381491,Andrésy,78015,78,48.9815833574,2.04971689671
87726216,Andrézieux-Bouthéon,42005,42,45.5351619759,4.27685762653
87726406,Andrézieux-Bouthéon,42005,42,45.5351619759,4.27685762653
87484006,Angers,49007,49,47.4766581876,-0.55622069869
87484048,Angers,49007,49,47.4766581876,-0.55622069869
87543090,Angerville,91016,91,48.3095733911,2.00556877493
87583005,Angoulême,16015,16,45.6473702039,0.145142190272
87485102,Angoulins,17010,17,46.1068091632,-1.10571797763
87746008,Annecy,74010,74,45.9016448573,6.11809714619
87746206,Annecy,74010,74,45.9016448573,6.11809714619
87745497,Annemasse,74012,74,46.1910827095,6.24348290459
87295055,Anor,59012,59,49.9951408828,4.1181085149
87721324,Anse,69009,69,45.9425341235,4.70819854844
87757666,Antibes,6004,6,43.587777215,7.10519709609
87757674,Antibes,6004,6,43.587777215,7.10519709609
87546317,Antony,92002,92,48.7499868272,2.29902601651
87317255,Anvin,62036,62,50.450179006,2.25746571787
87191643,Apach,57026,57,49.460153566,6.38613719816
87296459,Appilly,60021,60,49.5828068147,3.12156109832
87582726,Arbanats,33007,33,44.6712006015,-0.402392337765
87718155,Arbois,39013,39,46.8944036026,5.77306913451
87718841,Arc-et-Senans,25021,25,47.0354331078,5.76978974836
87582668,Arcachon,33009,33,44.6534113261,-1.17497898158
87144410,Arches,88011,88,48.113514261,6.51386711846
87281410,Ardres,62038,62,50.8770607643,1.98382531619
87671479,Arengosse,40006,40,44.0337472017,-0.787162283914
87784231,Argelès-sur-Mer,66008,66,42.5350864699,3.02421811736
87444539,Argentan,61006,61,48.7325268376,-0.0135065445502
87381798,Argenteuil,95018,95,48.9515316628,2.24038938643
87381848,Argenteuil,95018,95,48.9515316628,2.24038938643
87597120,Argenton-sur-Creuse,36006,36,46.5787243592,1.49260603339
87743757,Argis,1017,1,45.9335052969,5.48259330571
87753657,Arles,13004,13,43.5469384838,4.66180044264
87345421,Arleux,59015,59,50.2818491887,3.11275431529
87286146,Armentières,59017,59,50.6912605805,2.87999914162
87396549,Arnage,72008,72,47.928652729,0.191183216686
87281121,Arnèke,59018,59,50.8408776715,2.41838990524
87276220,Arnouville,95019,95,48.9860844888,2.41713855184
87545467,Arpajon,91021,91,48.5903034083,2.24395559747
87342014,Arras,62041,62,50.2900181569,2.76604980675
87192401,Ars-sur-Moselle,57032,57,49.0852228264,6.04769388774
87543058,Artenay,45008,45,48.0760130726,1.88026532323
87672212,Artix,64061,64,43.3979273564,-0.573954232559
87381137,Asnières-sur-Seine,92004,92,48.9159170602,2.28781632264
87763250,Aspres-sur-Buëch,5010,5,44.5617406088,5.77202709389
87672162,Assat,64067,64,43.2575939867,-0.288647257493
87613075,Assier,46009,46,44.672150036,1.87429672373
87545251,Athis-Mons,91027,91,48.7092675776,2.38672091358
87751750,Aubagne,13005,13,43.2936225652,5.56323062878
87386730,Aubergenville,78029,78,48.962723732,1.84955929036
87734111,Aubiat,63013,63,45.9804814962,3.19267235981
87611764,Aubiet,32012,32,43.6534898855,0.784564462282
87396572,Aubigné-Racan,72013,72,47.6839804676,0.251033888167
87345447,Aubigny-au-Bac,59026,59,50.2657306429,3.16831576347
87342246,Aubigny-en-Artois,62045,62,50.3480293528,2.5866098644
87613224,Aubin,12013,12,44.5320369715,2.25633264747
87316604,Aubin-Saint-Vaast,62046,62,50.3873396433,1.9633050094
87191684,Auboué,54028,54,49.2111777529,5.97502950926
87172122,Aubrives,8028,8,50.0880065717,4.76686702665
87597823,Aubusson,23008,23,45.9507616059,2.16641538184
87611749,Auch,32013,32,43.6532627711,0.574851728262
87317230,Auchy-lès-Hesdin,62050,62,50.4088588076,2.09551215379
87641365,Audes,3010,3,46.4610315286,2.55926578548
87444059,Audrieu,14026,14,49.2047343148,-0.604237497439
87281428,Audruicq,62057,62,50.884507414,2.08142137966
87194357,Audun-le-Roman,54029,54,49.3675668837,5.89368889275
87562421,Aulnat,63019,63,45.7930808556,3.17079775306
87271411,Aulnay-sous-Bois,93005,93,48.9458341373,2.49347700516
87295600,Aulnoye-Aymeries,59033,59,50.205854714,3.83195320321
87313767,Aumale,76035,76,49.7693991468,1.75525261839
87545657,Auneau-Bleury-Saint-Symphorien,28015,28,48.4941146179,1.76451061452
87476200,Auray,56007,56,47.6674805978,-2.99048409247
87726760,Aurec-sur-Loire,43012,43,45.3686830236,4.2044215856
87645002,Aurillac,15014,15,44.9244673039,2.44155901897
87611384,Auterive,31033,31,43.3593918614,1.47764494404
87694570,Autun,71014,71,46.9459695247,4.31066163895
87276162,Auvers-sur-Oise,95039,95,49.0806961246,2.15466594174
87276543,Auvers-sur-Oise,95039,95,49.0806961246,2.15466594174
87683573,Auxerre,89024,89,47.7938072758,3.58167760614
87713347,Auxonne,21038,21,47.1887674686,5.41434201378
87683789,Avallon,89025,89,47.4824460457,3.91628944948
87171579,Avenay-Val-d'Or,51028,51,49.0758756442,4.04625139562
87295725,Avesnelles,59035,59,50.1060015452,3.95128618604
87295733,Avesnes-sur-Helpe,59036,59,50.1243611304,3.927142741
87318964,Avignon,84007,84,43.9354411169,4.84109915464
87765008,Avignon,84007,84,43.9354411169,4.84109915464
87765412,Avignon,84007,84,43.9354411169,4.84109915464
87981902,Avignon,84007,84,43.9354411169,4.84109915464
87616011,Avignonet-Lauragais,31037,31,43.3770301055,1.77310040253
87342584,Avion,62065,62,50.4040266547,2.82711095615
87682211,Avon,77014,77,48.413237935,2.73293839799
87576439,Avord,18018,18,47.0319291563,2.66561971771
87718551,Avoudrey,25039,25,47.1386520619,6.43328890247
87448514,Avranches,50025,50,48.6756017987,-1.34530566281
87313296,Avrechy,60034,60,49.4450488212,2.42371584075
87215103,Avricourt,54035,54,48.6427854827,6.81213824185
87611533,Ax-les-Thermes,9032,9,42.6866670842,1.81804996897
87171561,Aÿ-Champagne,51030,51,49.0512390749,4.04033332164
87437806,Aytré,17028,17,46.1344485163,-1.11417749607
87571638,Azay-le-Rideau,37014,37,47.2728037979,0.470164939855
87574442,Azay-sur-Cher,37015,37,47.3346165351,0.845262791185
87141408,Azerailles,54038,54,48.4976128893,6.69448549104
87141416,Baccarat,54039,54,48.4502476256,6.7410337228
87613604,Bagnac-sur-Célé,46015,46,44.662517078,2.14874009441
87684191,Bagneaux-sur-Loing,77016,77,48.2239770855,2.70716893976
87773457,Baillargues,34022,34,43.6585113672,4.0103944739
87394411,Bailleau-le-Pin,28021,28,48.3594197386,1.3229326993
87286179,Bailleul,59043,59,50.7274322135,2.73758316647
87342592,Bailleul-Sir-Berthoult,62073,62,50.335768662,2.84421124057
87286872,Baisieux,59044,59,50.6109315985,3.24137435269
87313569,Balagny-sur-Thérain,60044,60,49.297043376,2.32201535649
87723577,Balan,1027,1,45.8309789621,5.10800354681
87726869,Balbigny,42011,42,45.829231816,4.18381674829
87571604,Ballan-Miré,37018,37,47.337380887,0.601964550551
87681437,Ballancourt-sur-Essonne,91045,91,48.5221234985,2.3880405032
87111864,Balsièges,48016,48,44.4759497004,3.44106840881
87783324,Banassac-Canilhac,48017,48,44.43054789,3.17036506485
87755223,Bandol,83009,83,43.1478115048,5.74756148622
87474189,Bannalec,29004,29,47.935239335,-3.69521259564
87182840,Bantzenheim,68020,68,47.8226940126,7.50275819575
87784298,Banyuls-sur-Mer,66016,66,42.4613599573,3.09957765672
87175042,Bar-le-Duc,55029,55,48.764282052,5.16328763863
87118299,Bar-sur-Aube,10033,10,48.2341920795,4.71578495486
87615757,Baraqueville,12056,12,44.2813177701,2.44948439053
87411264,Barentin,76057,76,49.5453920122,0.957108412325
87297291,Barenton-Bugny,2046,2,49.6220892991,3.66178256577
87783563,Barjac,48018,48,44.5223689638,3.40914620342
87214247,Barr,67021,67,48.4149306661,7.39834241446
87582759,Barsac,33030,33,44.6019924403,-0.324186766866
87182113,Bartenheim,68021,68,47.6365475732,7.48800362501
87726778,Bas-en-Basset,43020,43,45.3157457204,4.10475003003
87191601,Basse-Ham,57287,57,49.3760503984,6.23768171184
87581850,Bassens,33032,33,44.9083338565,-0.52557322769
87595538,Bassillac et Auberoche,24026,24,45.1614864036,0.885235918967
87481770,Batz-sur-Mer,44010,44,47.280542555,-2.46706348989
87574152,Baule,45024,45,47.8105843452,1.66847048731
87718460,Baume-les-Dames,25047,25,47.3543000501,6.34312591253
87345280,Bauvin,59052,59,50.5158518979,2.89323626715
87444067,Bayeux,14047,14,49.2778275556,-0.705155897477
87141218,Bayon,54054,54,48.4796492973,6.32054547232
87673004,Bayonne,64102,64,43.492329007,-1.46602558578
87171462,Bazancourt,51043,51,49.3704111895,4.17438738554
87683649,Bazarnes,89030,89,47.6601946596,3.64370341455
87611723,Baziège,31048,31,43.4623209956,1.62807414326
87696468,Béard,58025,58,46.8696110883,3.32675067707
87775023,Beaucaire,30032,30,43.7797368953,4.59383995012
87276089,Beauchamp,95051,95,49.0150067672,2.19175699411
87574160,Beaugency,45028,45,47.778291161,1.63936331029
87756379,Beaulieu-sur-Mer,6011,6,43.7082048814,7.33150152804
87575183,Beaumont Saint-Cyr,86019,86,46.7309644604,0.453062014709
87387183,Beaumont-le-Roger,27051,27,49.059416864,0.754018813818
87713545,Beaune,21054,21,47.0255771106,4.83733120547
87317198,Beaurainville,62100,62,50.4204194834,1.90357885643
87582700,Beautiran,33037,33,44.7034533764,-0.4595776323
87313510,Beauvais,60057,60,49.4361979274,2.08635882373
87485342,Beauvoir-sur-Niort,79031,79,46.1809268894,-0.473315916657
87775809,Beauvoisin,30033,30,43.6959902403,4.32246492581
87726786,Beauzac,43025,43,45.2567025572,4.09296686381
87734715,Beauzac,43025,43,45.2567025572,4.09296686381
87781609,Bédarieux,34028,34,43.6127340944,3.1662490269
87765198,Bédarrides,84016,84,44.0480125267,4.90794670596
87672774,Bedous,64104,64,43.005740323,-0.588571833329
87581801,Bègles,33039,33,44.8019059787,-0.548265628154
87396309,Beillé,72031,72,48.0841671367,0.510079289408
87184002,Belfort,90010,90,47.6469693042,6.84519952004
87184242,Belfort,90010,90,47.6469693042,6.84519952004
87592485,Bellac,87011,87,46.1046159613,1.0413377608
87641068,Bellenaves,3022,3,46.2058484808,3.06594571175
87486142,Bellevigny,85019,85,46.7901606437,-1.41512685008
87141804,Belleville,54060,54,48.8143975736,6.09024296901
87721357,Belleville-en-Beaujolais,69019,69,46.1156728137,4.7264892659
87743526,Bellignat,1031,1,46.2381500927,5.63591348399
87276550,Belloy-en-France,95056,95,49.0922276282,2.37137515254
87673285,Bénesse-Maremne,40036,40,43.6341896524,-1.36476106796
87192302,Bénestroff,57060,57,48.9084932003,6.75672772117
87214122,Benfeld,67028,67,48.3653980254,7.60188815556
87576447,Bengy-sur-Craon,18027,18,46.9998516394,2.73168894566
87193250,Béning-lès-Saint-Avold,57061,57,49.1344197137,6.83825707891
87584268,Bergerac,24037,24,44.8543052993,0.486499888168
87281105,Bergues,59067,59,50.9691049608,2.43354001321
87295808,Berlaimont,59068,59,50.2059344568,3.79349328955
87444299,Bernay,27056,27,49.0925592364,0.589084516258
87592352,Bersac-sur-Rivalier,87013,87,46.0782281201,1.4178069732
87313585,Berthecourt,60065,60,49.3455175673,2.2229336643
87215335,Berthelming,57066,57,48.8213567982,6.9817387476
87141424,Bertrichamps,54065,54,48.4355536605,6.81138158392
87345553,Bertry,59074,59,50.0826900209,3.43986588071
87718007,Besançon,25056,25,47.2551806033,6.01930933372
87718015,Besançon,25056,25,47.2551806033,6.01930933372
87276642,Bessancourt,95060,95,49.0374694696,2.19889477614
87696336,Bessay-sur-Allier,3025,3,46.4509794924,3.36728906658
87594747,Bétaille,46028,46,44.9422978185,1.73697331772
87342006,Béthune,62119,62,50.5290537876,2.64302171499
87471045,Betton,35024,35,48.1812545083,-1.64645489833
87343160,Beuvrages,59079,59,50.3887997742,3.5050595139
87342402,Beuvry,62126,62,50.5327804611,2.69118468088
87393363,Beynes,78062,78,48.8545269759,1.86976103974
87723544,Beynost,1043,1,45.8394741453,4.99743622031
87171926,Bezannes,51058,51,49.2198804663,3.99047411597
87781005,Béziers,34032,34,43.3474670762,3.23085933634
87342097,Biache-Saint-Vaast,62128,62,50.3155007997,2.94098201831
87673400,Biarritz,64122,64,43.4692096309,-1.55209169772
87594762,Biars-sur-Cère,46029,46,44.9282794025,1.85654140159
87673699,Bidarray,64124,64,43.272347865,-1.3542513109
87691949,Bidos,64126,64,43.1756641331,-0.60530646072
87393546,Bièvres,91064,91,48.7565965509,2.20646552419
87582478,Biganos,33051,33,44.660955774,-0.949171991109
87345140,Billy-Montigny,62133,62,50.4154954624,2.90831879402
87757690,Biot,6018,6,43.6280075935,7.08335070737
87212308,Bischheim,67043,67,48.6217225535,7.75924253663
87214296,Bischoffsheim,67045,67,48.4853011155,7.5247379341
87213611,Bischwiller,67046,67,48.7585022542,7.859670566
87182576,Bitschwiller-lès-Thann,68040,68,47.8267590106,7.06918070278
87713073,Blaisy-Bas,21080,21,47.3694288672,4.73537864956
87313809,Blangy-sur-Bresle,76101,76,49.9170797441,1.62060029454
87317248,Blangy-sur-Ternoise,62138,62,50.4233074254,2.17421969834
87581728,Blanquefort,33056,33,44.9230631978,-0.612883714467
87575357,Blanzay,86029,86,46.2063638116,0.254927593414
87694612,Blanzy,71040,71,46.7044533954,4.39276113437
87574004,Blois,41018,41,47.581535302,1.30608896422
87444380,Blonville-sur-Mer,14079,14,49.3223550287,0.0321840974696
87726471,Boën-sur-Lignon,42019,42,45.750951592,4.00845314868
87396317,Boëssé-le-Sec,72038,72,48.1358053194,0.557186798105
87172049,Bogny-sur-Meuse,8081,8,49.8477660519,4.75102918106
87296269,Bohain-en-Vermandois,2095,2,49.9890261827,3.46500678332
87684407,Boigneville,91069,91,48.3282636242,2.36580038499
87381079,Bois-Colombes,92009,92,48.9154537736,2.26814188249
87386300,Bois-Colombes,92009,92,48.9154537736,2.26814188249
87682203,Bois-le-Roi,77037,77,48.4758634014,2.70291025201
87342071,Boisleux-au-Mont,62151,62,50.2122394243,2.77768016843
87543082,Boisseaux,45037,45,48.2536852302,1.98545074893
87645184,Boisset,15021,15,44.7857765133,2.25490554453
87682518,Boissise-le-Roi,77040,77,48.5128496054,2.56955142837
87381152,Boissy-l'Aillerie,95078,95,49.0833071001,2.03227942648
87413351,Bolbec,76114,76,49.5756112918,0.484855774786
87764357,Bollène,84019,84,44.2880587391,4.7525127971
87182709,Bollwiller,68043,68,47.8542245255,7.2517511592
87142224,Bologne,52058,52,48.1992196888,5.14164931816
87743344,Bolozon,1051,1,46.1963417942,5.47045207774
87113407,Bondy,93010,93,48.9022424026,2.48413626071
87988709,Bondy,93010,93,48.9022424026,2.48413626071
87478065,Bonnemain,35029,35,48.4711760366,-1.76133278952
87545731,Bonneval,28051,28,48.1812148723,1.3854866642
87746339,Bonneville,74042,74,46.0738358566,6.40835106493
87415893,Bonnières-sur-Seine,78089,78,49.0207183835,1.57114386853
87745596,Bons-en-Chablais,74043,74,46.2630874308,6.36091534335
87726414,Bonson,42022,42,45.5225001146,4.22114003848
87276444,Boran-sur-Oise,60086,60,49.1753557186,2.35131025257
87581009,Bordeaux,33063,33,44.8576237499,-0.573381321714
87581538,Bordeaux,33063,33,44.8576237499,-0.573381321714
87491019,Bords,17053,17,45.8952119419,-0.784465507049
87276717,Bornel,60088,60,49.2075118124,2.19136604219
87592634,Bosmie-l'Aiguille,87021,87,45.7658136509,1.20431524292
87481200,Bouaye,44018,44,47.147670947,-1.67314376654
87673095,Boucau,64140,64,43.5253301692,-1.47952119323
87345389,Bouchain,59092,59,50.2814095003,3.31186043746
87775346,Boucoiran-et-Nozières,30046,30,43.9943096536,4.17850625616
87276485,Bouffémont,95091,95,49.0415589818,2.29809405556
87595512,Boulazac Isle Manoire,24053,24,45.1421175303,0.781914926396
87317016,Boulogne-sur-Mer,62160,62,50.7267764187,1.60612921168
87317586,Boulogne-sur-Mer,62160,62,50.7267764187,1.60612921168
87281279,Bourbourg,59094,59,50.9425286912,2.20356095421
87214775,Bourg-Bruche,67059,67,48.3586764082,7.14397515808
87743005,Bourg-en-Bresse,1053,1,46.2050142871,5.24559250233
87784876,Bourg-Madame,66025,66,42.4383646049,1.96063098648
87741793,Bourg-Saint-Maurice,73054,73,45.6649675236,6.76655532752
87576207,Bourges,18033,18,47.0749453192,2.40464697797
87723429,Bourgoin-Jallieu,38053,38,45.6024435122,5.27388798915
87783290,Bourgs sur Colagne,48099,48,44.533443248,3.23196718435
87783308,Bourgs sur Colagne,48099,48,44.533443248,3.23196718435
87486324,Bournezeau,85034,85,46.6297660782,-1.14156007231
87734251,Bournoncle-Saint-Pierre,43038,43,45.3432724943,3.32407100063
87684118,Bourron-Marlotte,77048,77,48.3349428462,2.70068322344
87481176,Boussay,44022,44,47.0532752804,-1.16309027083
87611095,Boussens,31084,31,43.1766776645,0.960449107103
87682138,Boussy-Saint-Antoine,91097,91,48.689505085,2.53381723064
87681478,Boutigny-sur-Essonne,91099,91,48.4365330917,2.39554702267
87313213,Boves,80131,80,49.8413779358,2.38299385407
87615054,Bram,11049,11,43.2514306356,2.11058587769
87476242,Brandérion,56021,56,47.7923772173,-3.19327038468
87734244,Brassac-les-Mines,63050,63,45.4195438898,3.32125796839
87611822,Brax,31088,31,43.6151210473,1.23285713254
87713644,Brazey-en-Plaine,21103,21,47.1380820768,5.21210452181
87345108,Brebières,62173,62,50.3380899044,3.01990699268
87756833,Breil-sur-Roya,6023,6,43.9402313805,7.50368558968
87182659,Breitenbach-Haut-Rhin,68051,68,48.0108024703,7.10524803994
87487249,Bressuire,79049,79,46.8546644465,-0.479556446803
87474007,Brest,29019,29,48.4003463296,-4.50248156431
87471102,Breteil,35040,35,48.138241454,-1.91045154504
