origin,destination
87182584,87182881
87182584,87472605
87182592,87181131
87182592,87181289
87182592,87182055
87182592,87182063
87182592,87182402
87182592,87182410
87182592,87182550
87182592,87182568
87182592,87182576
87182592,87182584
87182592,87182592
87182592,87182600
87182592,87182618
87182592,87182626
87182592,87182634
87182592,87182642
87182592,87182667
87182592,87182881
87182592,87472605
87182600,87181131
87182600,87181289
87182600,87182055
87182600,87182063
87182600,87182402
87182600,87182410
87182600,87182550
87182600,87182568
87182600,87182576
87182600,87182584
87182600,87182592
87182600,87182600
87182600,87182618
87182600,87182626
87182600,87182634
87182600,87182642
87182600,87182667
87182600,87182881
87182600,87472605
87182618,87181131
87182618,87181289
87182618,87182055
87182618,87182063
87182618,87182402
87182618,87182410
87182618,87182550
87182618,87182568
87182618,87182576
87182618,87182584
87182618,87182592
87182618,87182600
87182618,87182618
87182618,87182626
87182618,87182634
87182618,87182642
87182618,87182667
87182618,87182881
87182618,87472605
87182618,87659888
87182618,87659896
87182618,87659904
87182618,87659912
87182618,87659920
87182618,87659938
87182618,87659946
87182618,87659953
87182618,87659961
87182618,87659979
87182618,87659987
87182618,87659995
87182626,87181131
87182626,87181289
87182626,87182055
87182626,87182063
87182626,87182402
87182626,87182410
87182626,87182550
87182626,87182568
87182626,87182576
87182626,87182584
87182626,87182592
87182626,87182600
87182626,87182618
87182626,87182626
87182626,87182634
87182626,87182642
87182626,87182667
87182626,87182881
87182626,87472605
87182634,87181131
87182634,87181289
87182634,87182055
87182634,87182063
87182634,87182402
87182634,87182410
87182634,87182550
87182634,87182568
87182634,87182576
87182634,87182584
87182634,87182592
87182634,87182600
87182634,87182618
87182634,87182626
87182634,87182634
87182634,87182642
87182634,87182667
87182634,87182881
87182634,87472605
87182642,87181131
87182642,87181289
87182642,87182055
87182642,87182063
87182642,87182402
87182642,87182410
87182642,87182550
87182642,87182568
87182642,87182576
87182642,87182584
87182642,87182592
87182642,87182600
87182642,87182618
87182642,87182626
87182642,87182634
87182642,87182642
87182642,87182667
87182642,87182881
87182642,87472605
87182642,87659888
87182642,87659896
87182642,87659904
87182642,87659912
87182642,87659920
87182642,87659938
87182642,87659946
87182642,87659953
87182642,87659961
87182642,87659979
87182642,87659987
87182642,87659995
87182659,87181222
87182659,87181552
87182659,87182014
87182659,87182345
87182659,87182352
87182659,87182360
87182659,87182378
87182659,87182386
87182659,87182394
87182659,87182543
87182659,87182659
87182659,87182733
87182659,87182816
87182659,87303875
87182659,87386540
87182659,87402297
87182667,85000109
87182667,87181016
87182667,87181131
87182667,87181289
87182667,87182014
87182667,87182055
87182667,87182063
87182667,87182071
87182667,87182089
87182667,87182105
87182667,87182113
87182667,87182139
87182667,87182329
87182667,87182337
87182667,87182402
87182667,87182410
87182667,87182550
87182667,87182568
87182667,87182576
87182667,87182584
87182667,87182592
87182667,87182600
87182667,87182618
87182667,87182626
87182667,87182634
87182667,87182642
87182667,87182667
87182667,87182691
87182667,87182709
87182667,87182717
87182667,87182725
87182667,87182881
87182667,87187930
87182667,87212027
87182667,87212258
87182667,87212266
87182667,87214056
87182667,87214122
87182667,87214148
87182667,87472605
87182667,87659888
87182667,87659896
87182667,87659904
87182667,87659912
87182667,87659920
87182667,87659938
87182667,87659946
87182667,87659953
87182667,87659961
87182667,87659979
87182667,87659987
87182667,87659995
87182675,-
87182691,85000109
87182691,87181016
87182691,87182014
87182691,87182055
87182691,87182063
87182691,87182071
87182691,87182089
87182691,87182105
87182691,87182113
87182691,87182139
87182691,87182329
87182691,87182337
87182691,87182667
87182691,87182691
87182691,87182709
87182691,87182717
87182691,87182725
87182691,87187930
87182691,87212027
87182691,87212258
87182691,87212266
87182691,87214056
87182691,87214122
87182691,87214148
87182709,85000109
87182709,87181016
87182709,87182014
87182709,87182055
87182709,87182063
87182709,87182071
87182709,87182089
87182709,87182105
87182709,87182113
87182709,87182139
87182709,87182329
87182709,87182337
87182709,87182667
87182709,87182691
87182709,87182709
87182709,87182717
87182709,87182725
87182709,87187930
87182709,87212027
87182709,87212258
87182709,87212266
87182709,87214056
87182709,87214122
87182709,87214148
87182717,85000109
87182717,87181016
87182717,87182014
87182717,87182055
87182717,87182063
87182717,87182071
87182717,87182089
87182717,87182105
87182717,87182113
87182717,87182139
87182717,87182329
87182717,87182337
87182717,87182667
87182717,87182691
87182717,87182709
87182717,87182717
87182717,87182725
87182717,87187930
87182717,87212027
87182717,87212258
87182717,87212266
87182717,87214056
87182717,87214122
87182717,87214148
87182717,87654475
87182717,87654541
87182725,85000109
87182725,87181016
87182725,87182014
87182725,87182055
87182725,87182063
87182725,87182071
87182725,87182089
87182725,87182105
87182725,87182113
87182725,87182139
87182725,87182329
87182725,87182337
87182725,87182667
87182725,87182691
87182725,87182709
87182725,87182717
87182725,87182725
87182725,87187930
87182725,87212027
87182725,87212258
87182725,87212266
87182725,87214056
87182725,87214122
87182725,87214148
87182725,87654475
87182725,87654541
87182733,87181222
87182733,87181552
87182733,87182014
87182733,87182345
87182733,87182352
87182733,87182360
87182733,87182378
87182733,87182386
87182733,87182394
87182733,87182543
87182733,87182659
87182733,87182733
87182733,87182816
87182733,87303875
87182733,87386540
87182733,87402297
87182816,87181222
87182816,87181552
87182816,87182014
87182816,87182345
87182816,87182352
87182816,87182360
87182816,87182378
87182816,87182386
87182816,87182394
87182816,87182543
87182816,87182659
87182816,87182733
87182816,87182816
87182816,87303875
87182816,87386540
87182816,87402297
87182816,87665240
87182816,87665331
87182816,87665356
87182816,87665380
87182816,87665455
87182816,87665463
87182816,87665471
87182816,87665489
87182816,87665505
87182816,87665513
87182816,87665562
87182816,87665620
87182840,80144139
87182840,80144154
87182840,87182063
87182840,87182840
87182881,87181131
87182881,87181289
87182881,87182055
87182881,87182063
87182881,87182402
87182881,87182410
87182881,87182550
87182881,87182568
87182881,87182576
87182881,87182584
87182881,87182592
87182881,87182600
87182881,87182618
87182881,87182626
87182881,87182634
87182881,87182642
87182881,87182667
87182881,87182881
87182881,87472605
87182881,87472639
87182881,87533596
87182881,87533612
87182881,87533620
87182881,87533638
87182881,87533646
87182881,87533653
87182881,87533661
87182881,87534321
87182881,87534339
87182881,87534347
87182881,87659888
87182881,87659896
87182881,87659904
87182881,87659912
87182881,87659920
87182881,87659938
87182881,87659946
87182881,87659953
87182881,87659961
87182881,87659979
87182881,87659987
87182881,87659995
87184002,85001057
87184002,85001099
87184002,85001206
87184002,85001214
87184002,85001222
87184002,85001230
87184002,85001248
87184002,85001255
87184002,85001263
87184002,85001271
87184002,85001289
87184002,85001412
87184002,85001446
87184002,85001594
87184002,85043000
87184002,87113001
87184002,87116137
87184002,87118000
87184002,87118158
87184002,87118190
87184002,87118257
87184002,87118299
87184002,87142000
87184002,87142091
87184002,87142125
87184002,87144006
87184002,87144121
87184002,87144147
87184002,87144279
87184002,87144287
87184002,87181040
87184002,87181065
87184002,87182063
87184002,87182196
87184002,87182204
87184002,87182238
87184002,87182253
87184002,87184002
87184002,87184200
87184002,87184242
87184002,87184267
87184002,87184275
87184002,87184408
87184002,87184424
87184002,87184432
87184002,87184440
87184002,87184507
87184002,87184523
87184002,87184531
87184002,87184556
87184002,87184572
87184002,87184622
87184002,87185009
87184002,87185249
87184002,87185314
87184002,87185330
87184002,87185348
87184002,87185595
87184002,87185629
87184002,87462085
87184002,87654558
87184002,87654574
87184002,87700146
87184002,87700153
87184002,87713008
87184002,87713040
87184002,87713859
87184002,87715581
87184002,87718007
87184002,87718106
87184002,87718114
87184002,87718122
87184002,87718130
87184002,87718155
87184002,87718189
87184002,87718197
87184002,87718213
87184002,87718239
87184002,87718270
87184002,87718296
87184002,87718304
87184002,87718403
87184002,87718411
87184002,87718429
87184002,87718437
87184002,87718460
87184002,87718833
87184002,87718841
87184002,87722025
87184002,87723197
87184002,87723585
87184002,87723700
87184002,87723718
87184002,87723726
87184002,87723734
87184002,87723742
87184002,87723759
87184002,87723767
87184002,87723783
87184002,87723791
87184002,87743005
87184002,87743716
87184002,87746479
87184002,87746701
87184002,87746719
87184002,87746727
87184002,87746735
87184002,87746743
87184002,87746750
87184002,87746768
87184002,87746776
87184002,87746784
87184002,87746818
87184002,87746826
87184002,87746834
87184002,87746842
87184002,87746859
87184002,87746867
87184002,87746875
87184002,87746883
87184200,87144006
87184200,87144121
87184200,87144147
87184200,87184002
87184200,87184200
87184200,87184242
87184200,87185009
87184200,87185249
87184200,87185314
87184200,87185348
87184200,87185595
87184200,87185629
87184242,87144006
87184242,87144121
87184242,87144147
87184242,87184002
87184242,87184200
87184242,87184242
87184242,87185009
87184242,87185249
87184242,87185314
87184242,87185348
87184242,87185595
87184242,87185629
87184259,-
87184267,87181040
87184267,87181065
87184267,87182063
87184267,87182196
87184267,87182204
87184267,87182238
87184267,87182253
87184267,87184002
87184267,87184267
87184267,87184275
87184267,87462085
87184267,87654558
87184267,87654574
87184267,87746479
87184267,87746701
87184267,87746719
87184267,87746727
87184267,87746735
87184267,87746743
87184267,87746750
87184267,87746768
87184267,87746776
87184267,87746784
87184267,87746818
87184267,87746826
87184267,87746834
87184267,87746842
87184267,87746859
87184267,87746867
87184267,87746875
87184267,87746883
87184275,87181040
87184275,87181065
87184275,87182063
87184275,87182196
87184275,87182204
87184275,87182238
87184275,87182253
87184275,87184002
87184275,87184267
87184275,87184275
87184275,87462085
87184275,87654558
87184275,87654574
87184275,87746479
87184275,87746701
87184275,87746719
87184275,87746727
87184275,87746735
87184275,87746743
87184275,87746750
87184275,87746768
87184275,87746776
87184275,87746784
87184275,87746818
87184275,87746826
87184275,87746834
87184275,87746842
87184275,87746859
87184275,87746867
87184275,87746875
87184275,87746883
87184408,85001057
87184408,85001099
87184408,85001206
87184408,85001214
87184408,85001222
87184408,85001230
87184408,85001248
87184408,85001255
87184408,85001263
87184408,85001271
87184408,85001289
87184408,85001412
87184408,85001446
87184408,85001594
87184408,85043000
